X,Y,ID,PARTS,NOM,CODE,CLASSIF,SOUS_PREF,DEPART,REGION,icon_url
-3.86981794409503,6.43439980728258,"5888","1",KODJAN,"2","1",AKOUPE,ADZOPE,AGNEBY,./0.png
-6.53709134041321,6.42457828870846,"5889","1",TETIA,"1","0",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-5.55953199084934,6.42559889175079,"5890","1",DOUKOUYA,"2","1",OUME,OUME,FROMAGER,./0.png
-5.15319034904519,6.43347668022899,"5891","1",OCA OUPHOUESSOU,"1","0",DJEKANOU,TOUMODI,LACS,./0.png
-4.14252386750325,6.43574161606344,"5892","1",CHANTIER BONGOUANOU,"1","0",M'BATTO,BONGOUANOU,N'ZI COMOE,./0.png
-5.7807819989965,6.42574977580992,"5893","1",NAGADOUKOU,"2","1",BAYOTA,GAGNOA,FROMAGER,./0.png
-4.81894574256874,6.43051450043092,"5894","1",DIDA BLE,"1","0",KPOUEBO,TOUMODI,LACS,./0.png
-5.56612409398913,6.42885514391924,"5895","1",KAPPA,"1","1",OUME,OUME,FROMAGER,./0.png
-5.23799640227951,6.42903830988073,"5896","1",N'DAKRO,"1","0",KOKOUMBO,TOUMODI,LACS,./0.png
-7.54767271028842,6.41074799858726,"5897","1",PONA,"1","0",GUIGLO,GUIGLO,MOYEN CAVALLY,./0.png
-6.24513615892141,6.41991636731599,"5898","1",DIGBAM,"1","1",SAIOUA,ISSIA,HAUT SASSANDRA,./0.png
-7.43245348363253,6.41200478967031,"5899","1",MAPLEU,"1","0",GUIGLO,GUIGLO,MOYEN CAVALLY,./0.png
-3.36329128119048,6.42722963762486,"5900","1",ZARANOU,"3","1",ZARANOU,ABENGOUROU,MOYEN COMOE,./0.png
-6.57833651506193,6.41355790371177,"5901","1",IROGOGOUA,"1","0",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-7.87486205840518,6.4027082804984,"5902","1",PETIT YAKRO,"1","0",BLOLEQUIN,GUIGLO,MOYEN CAVALLY,./0.png
-8.37481136804521,6.3966726392277,"5903","1",PAHOUBLI,"1","0",PEHE,TOULEPLEU,MOYEN CAVALLY,./0.png
-3.87490219460272,6.42022219944738,"5904","1",ASSIKOUM,"2","1",AKOUPE,ADZOPE,AGNEBY,./0.png
-5.19175861421487,6.41904412060528,"5905","1",KOUADIO LAGOKRO,"1","0",DJEKANOU,TOUMODI,LACS,./0.png
-6.37917351432996,6.40871815244327,"5906","1",GABIA,"2","1",SAIOUA,ISSIA,HAUT SASSANDRA,./0.png
-6.79479888731485,6.40739818452207,"5907","1",CAILLOUKRO,"1","0",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-5.15128819701157,6.41634670297821,"5908","1",ABOUAKAKRO 1,"1","1",DJEKANOU,TOUMODI,LACS,./0.png
-4.81797695089889,6.41429486234891,"5909","1",DIDA YAOKRO,"1","0",KPOUEBO,TOUMODI,LACS,./0.png
-5.08993388680199,6.41298542343201,"5910","1",BRINGAKRO,"1","1",DJEKANOU,TOUMODI,LACS,./0.png
-5.15460189383833,6.41319593058237,"5911","1",GROUDJI (ABOUAKAKRO,"1","0",DJEKANOU,TOUMODI,LACS,./0.png
-4.66455618484088,6.41384066840575,"5912","1",AMOIKRO,"1","0",TIEMELEKRO,BONGOUANOU,N'ZI COMOE,./0.png
-5.36875212377593,6.41114964955143,"5913","1",LOUKOUKRO,"1","1",OUME,OUME,FROMAGER,./0.png
-6.53176165629064,6.40442728036447,"5914","1",TAPEKRO,"1","0",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-7.452662326572,6.39421650084708,"5915","1",MAHAPLEU,"1","0",GUIGLO,GUIGLO,MOYEN CAVALLY,./0.png
-6.90574817602447,6.39637390424777,"5916","1",NOUKPOUDOU 2 (LBS),"1","0",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-3.87655266910683,6.40741569787677,"5917","1",ASSANGBADJI,"2","1",AKOUPE,ADZOPE,AGNEBY,./0.png
-4.44260844306742,6.409775232387,"5918","1",KONGOTTY,"1","1",ANOUMABA,BONGOUANOU,N'ZI COMOE,./0.png
-3.88370887347018,6.40998015488524,"5919","1",YADIO,"2","1",AKOUPE,ADZOPE,AGNEBY,./0.png
-8.21466436325305,6.38370648636612,"5920","1",DEDJEAN,"1","0",BLOLEQUIN,GUIGLO,MOYEN CAVALLY,./0.png
-3.20501350726641,6.40712235277871,"5921","1",AKATI,"2","0",EBILASSOKRO,ABENGOUROU,MOYEN COMOE,./0.png
-5.79905520831645,6.39893665402476,"5922","1",METEPA-GOPA (BOKO2),"1","1",BAYOTA,GAGNOA,FROMAGER,./0.png
-5.98305249223067,6.39756249525966,"5923","1",TEHIRI,"2","1",BAYOTA,GAGNOA,FROMAGER,./0.png
-5.82556711841449,6.39752000041569,"5924","1",YOPOHUE (BOKO 1),"2","1",BAYOTA,GAGNOA,FROMAGER,./0.png
-7.14581944925488,6.38795478439416,"5925","1",BONGOLO2,"2","0",GBAPLEU,DUEKOUE,MOYEN CAVALLY,./0.png
-5.50353094520054,6.39956760590563,"5926","1",BROZAN,"2","1",OUME,OUME,FROMAGER,./0.png
-6.70736408521632,6.39063692915225,"5927","1",NAMANE,"1","0",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-4.8209279118775,6.39992786503632,"5928","1",DIDA KOUADIOKRO,"1","1",KPOUEBO,TOUMODI,LACS,./0.png
-7.33494857048646,6.38304626516894,"5929","1",BEABLO,"1","0",GUIGLO,GUIGLO,MOYEN CAVALLY,./0.png
-6.35883710487908,6.3898643039834,"5930","1",KRIZABAHIO,"1","1",SAIOUA,ISSIA,HAUT SASSANDRA,./0.png
-4.89299082068854,6.3954060417357,"5931","1",ASSAKRA,"1","0",KPOUEBO,TOUMODI,LACS,./0.png
-5.95971767365832,6.39134919786694,"5932","1",GBIGBIKOU,"2","1",BAYOTA,GAGNOA,FROMAGER,./0.png
-6.71749587507429,6.385816388025,"5933","1",DIASSA,"2","0",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-6.51122462191424,6.38591135928744,"5934","1",TAPEGUHA,"2","1",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-6.22821416511466,6.38570653945618,"5935","1",GRAND-NAHIO,"1","0",SAIOUA,ISSIA,HAUT SASSANDRA,./0.png
-4.66759385148977,6.39606780426086,"5936","1",AHOUANOU 1,"1","0",TIEMELEKRO,BONGOUANOU,N'ZI COMOE,./0.png
-5.22710632537965,6.38876754976159,"5937","1",BONIKRO,"1","1",DJEKANOU,TOUMODI,LACS,./0.png
-3.88313878853964,6.38346759619897,"5938","1",AKOUPE,"3","1",AKOUPE,ADZOPE,AGNEBY,./0.png
-7.39720267182132,6.37219473829529,"5939","1",NIZAHON (V16),"1","0",GUIGLO,GUIGLO,MOYEN CAVALLY,./0.png
-6.30684226897177,6.38176046751134,"5940","1",TEZIE,"2","1",SAIOUA,ISSIA,HAUT SASSANDRA,./0.png
-5.41942076861065,6.38016793322273,"5941","1",OUME,"4","1",OUME,OUME,FROMAGER,./0.png
-5.07273223858649,6.39119141291201,"5942","1",ALLUMINAKRO,"1","0",DJEKANOU,TOUMODI,LACS,./0.png
-5.16622267973679,6.38917979301769,"5943","1",ASSE KOUAMEKRO,"1","0",DJEKANOU,TOUMODI,LACS,./0.png
-3.53715446952644,6.3916903647721,"5944","1",BLEKOUM,"2","0",ZARANOU,ABENGOUROU,MOYEN COMOE,./0.png
-6.50647600807792,6.38208051714235,"5945","1",AZOUGOUE,"1","0",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-6.19299852068403,6.38078747151204,"5946","1",BOGBAM,"1","1",SAIOUA,ISSIA,HAUT SASSANDRA,./0.png
-5.01691583633932,6.38682858808866,"5947","1",ANGBAVIA,"1","1",DJEKANOU,TOUMODI,LACS,./0.png
-5.30426544902915,6.38406188514064,"5948","1",BERIABOUKRO,"2","0",KOKOUMBO,TOUMODI,LACS,./0.png
-5.44328449355209,6.38510392140907,"5949","1",KEITA,"1","0",OUME,OUME,FROMAGER,./0.png
-5.09892226051315,6.38523220662277,"5950","1",N'KLOIDJO,"1","0",DJEKANOU,TOUMODI,LACS,./0.png
-5.25776256764275,6.38380269801435,"5951","1",GBOGBOBO,"1","0",KOKOUMBO,TOUMODI,LACS,./0.png
-6.27515660498314,6.37618364712712,"5952","1",NAKIAHIO,"1","1",SAIOUA,ISSIA,HAUT SASSANDRA,./0.png
-7.90068883950361,6.36426229912992,"5953","1",PETIT BROBO,"1","0",BLOLEQUIN,GUIGLO,MOYEN CAVALLY,./0.png
-4.97676898879337,6.3830566549831,"5954","1",LOMO SUD,"1","1",TOUMODI,TOUMODI,LACS,./0.png
-8.12358609123019,6.36038287573402,"5955","1",OULAI-TAIBLY,"1","0",BLOLEQUIN,GUIGLO,MOYEN CAVALLY,./0.png
-7.52790271194407,6.36433131055446,"5956","1",DITROUDRA-BEOUE,"1","0",GUIGLO,GUIGLO,MOYEN CAVALLY,./0.png
-6.49400230406934,6.36794333367989,"5957","1",GAZIBOUO,"1","1",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-6.21983799086556,6.37294182458302,"5958","1",TAKOUAHIO,"1","1",SAIOUA,ISSIA,HAUT SASSANDRA,./0.png
-3.34782346520504,6.37840064025261,"5959","1",EBILASSOKRO,"3","1",EBILASSOKRO,ABENGOUROU,MOYEN COMOE,./0.png
-6.51764521241663,6.36761019933075,"5960","1",BEHIBOUO,"1","1",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-5.20034342795422,6.37430798825994,"5961","1",TOKOHIRI,"1","1",DJEKANOU,TOUMODI,LACS,./0.png
-8.21820963916539,6.35196928201323,"5962","1",PETIT GUIGLO,"1","0",BLOLEQUIN,GUIGLO,MOYEN CAVALLY,./0.png
-4.47175277399115,6.37573613467129,"5963","1",ALLONGO,"1","1",ANOUMABA,BONGOUANOU,N'ZI COMOE,./0.png
-6.83661552062029,6.36233901635064,"5964","1",BANDAMAN KOUASSIKRO,"1","0",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-6.22263260699334,6.36525295935839,"5965","1",ZEZAHIO 1,"1","1",SAIOUA,ISSIA,HAUT SASSANDRA,./0.png
-7.14769204937634,6.35770185896585,"5966","1",NEMANTOULAYE BAGLO,"1","0",GBAPLEU,DUEKOUE,MOYEN CAVALLY,./0.png
-5.87087607237799,6.3646937228834,"5967","1",BRODOUME,"1","1",OURAGAHIO,GAGNOA,FROMAGER,./0.png
-5.17297622995054,6.36814025948887,"5968","1",TOLLAKRO,"1","1",DJEKANOU,TOUMODI,LACS,./0.png
-7.5282664104344,6.35170254041284,"5969","1",PARIS-LEONA,"1","0",GUIGLO,GUIGLO,MOYEN CAVALLY,./0.png
-5.10896348719071,6.36730630503278,"5970","1",N'DA KOUASSIKRO,"1","0",DJEKANOU,TOUMODI,LACS,./0.png
-5.71256679467326,6.36226274204924,"5971","1",BOKEDA,"1","1",DIEGONEFLA,OUME,FROMAGER,./0.png
-5.68800466854473,6.36037153524265,"5972","1",BOODA,"1","1",DIEGONEFLA,OUME,FROMAGER,./0.png
-6.55325301484105,6.35490788315459,"5973","1",MABOGUHE-ZABOUO,"1","0",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-5.40667313219657,6.3615905565783,"5974","1",GNANOUFLA,"1","1",OUME,OUME,FROMAGER,./0.png
-6.21623842725945,6.35400344167152,"5975","1",KRIDAKOZAHIO,"1","1",SAIOUA,ISSIA,HAUT SASSANDRA,./0.png
-6.91976506788578,6.35119356352249,"5976","1",ASSAMOIKRO,"1","0",BUYO,SOUBRE,BAS SASSANDRA,./0.png
-3.41321150497042,6.36319953737109,"5977","1",BEBOU,"2","1",ZARANOU,ABENGOUROU,MOYEN COMOE,./0.png
-3.86078196960964,6.36052584988412,"5978","1",AHEOUA,"2","1",AKOUPE,ADZOPE,AGNEBY,./0.png
-5.67372246608517,6.35551284110449,"5979","1",BOESSOVODA,"1","1",DIEGONEFLA,OUME,FROMAGER,./0.png
-3.91022115576691,6.35620042821427,"5980","1",BACON,"2","1",AKOUPE,ADZOPE,AGNEBY,./0.png
-5.64376274667419,6.35424476675842,"5981","1",TONLA,"2","1",DIEGONEFLA,OUME,FROMAGER,./0.png
-4.48780363203889,6.36076030992156,"5982","1",BETIMBO,"1","0",ANOUMABA,BONGOUANOU,N'ZI COMOE,./0.png
-4.28601127235428,6.35872770967801,"5983","1",TCHEKOU CARREFOUR,"1","0",M'BATTO,BONGOUANOU,N'ZI COMOE,./0.png
-6.47485785142643,6.34670463559333,"5984","1",ZAKROGUHE,"1","1",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-5.94142972844209,6.3491580680058,"5985","1",ZEBIZEKOU,"1","1",OURAGAHIO,GAGNOA,FROMAGER,./0.png
-4.53925434075563,6.35645946254238,"5986","1",N'DROSSOU,"1","0",TIEMELEKRO,BONGOUANOU,N'ZI COMOE,./0.png
-7.92199221333984,6.33536696055035,"5987","1",BELLEVILLE,"1","0",BLOLEQUIN,GUIGLO,MOYEN CAVALLY,./0.png
-7.52165385332611,6.33748437956249,"5988","1",KRIDY,"1","0",GUIGLO,GUIGLO,MOYEN CAVALLY,./0.png
-8.24335895946692,6.3304843683193,"5989","1",ZOU YAHI,"1","0",BLOLEQUIN,GUIGLO,MOYEN CAVALLY,./0.png
-5.89911640946717,6.34300757433821,"5990","1",SIEGOUEKOU,"1","1",OURAGAHIO,GAGNOA,FROMAGER,./0.png
-5.39347922670732,6.34316257901794,"5991","1",DOUGBAFLA,"2","1",OUME,OUME,FROMAGER,./0.png
-5.83699430270345,6.34135790266753,"5992","1",BIAKOU,"1","1",OURAGAHIO,GAGNOA,FROMAGER,./0.png
-4.65756265832338,6.34574212696443,"5993","1",SEREBISSOU,"1","1",TIEMELEKRO,BONGOUANOU,N'ZI COMOE,./0.png
-5.10644822182703,6.34591249704797,"5994","1",N'DA DIBIKRO,"1","0",DJEKANOU,TOUMODI,LACS,./0.png
-3.85529174800315,6.34303926221097,"5995","1",AGBAOU,"2","1",AKOUPE,ADZOPE,AGNEBY,./0.png
-5.09204718401148,6.34540896251201,"5996","1",YAO NDRIKRO,"1","0",DJEKANOU,TOUMODI,LACS,./0.png
-5.49185183681971,6.34046723732047,"5997","1",AKROUFLA,"1","1",OUME,OUME,FROMAGER,./0.png
-5.95229976672136,6.33645898944382,"5998","1",BODOCIPA,"1","1",OURAGAHIO,GAGNOA,FROMAGER,./0.png
-6.72768997749572,6.33098601770386,"5999","1",DIGBEUGUHE,"1","0",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-7.91947383321444,6.32089046783988,"6000","1",SIRIKIKRO,"1","0",BLOLEQUIN,GUIGLO,MOYEN CAVALLY,./0.png
-4.51709711851224,6.33870214003047,"6001","1",ANOUMABA,"3","1",ANOUMABA,BONGOUANOU,N'ZI COMOE,./0.png
-5.73682344123998,6.33429688880897,"6002","1",ZADDI,"1","1",DIEGONEFLA,OUME,FROMAGER,./0.png
-5.96152192310668,6.3342435102384,"6003","1",KROGBOPA,"1","1",OURAGAHIO,GAGNOA,FROMAGER,./0.png
-5.93566390269858,6.33433096433076,"6004","1",KARAHI,"1","1",OURAGAHIO,GAGNOA,FROMAGER,./0.png
-4.85654484178319,6.3347182758073,"6005","1",KPOUÉBO,"3","1",KPOUEBO,TOUMODI,LACS,./0.png
-5.33357766090459,6.33300224006527,"6006","1",DOKA,"2","1",OUME,OUME,FROMAGER,./0.png
-5.51975527633851,6.32456195365016,"6007","1",SCIERIE-JACOB,"1","1",DIEGONEFLA,OUME,FROMAGER,./0.png
-7.4223412271625,6.3142679967912,"6008","1",BEHEBOU (V15),"1","0",GUIGLO,GUIGLO,MOYEN CAVALLY,./0.png
-5.97011742815192,6.32527752419844,"6009","1",OUNDJIBIPA,"1","1",OURAGAHIO,GAGNOA,FROMAGER,./0.png
-6.15838804471895,6.32393149300648,"6010","1",ZOHOA,"1","1",GUIBEROUA,GAGNOA,FROMAGER,./0.png
-6.37587067590961,6.31975933627325,"6011","1",GOLIHOA,"1","1",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-3.95404293019124,6.32312736947853,"6012","1",AFFERY,"3","1",AFFERY,ADZOPE,AGNEBY,./0.png
-3.93553754692382,6.328940770007,"6013","1",ASSEUDJI,"2","1",AFFERY,ADZOPE,AGNEBY,./0.png
-4.53803312786034,6.32926400095891,"6014","1",APPIAKRO,"1","0",TIEMELEKRO,BONGOUANOU,N'ZI COMOE,./0.png
-4.5483952236259,6.329501389896,"6015","1",ALLAKRO,"1","0",TIEMELEKRO,BONGOUANOU,N'ZI COMOE,./0.png
-5.64178896134603,6.3231644350528,"6016","1",BLEKOUA,"1","1",DIEGONEFLA,OUME,FROMAGER,./0.png
-6.42531452400756,6.31770333959404,"6017","1",BALAHIO,"1","1",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-6.18011119205348,6.31823884572485,"6018","1",ZIRIWA,"1","1",GUIBEROUA,GAGNOA,FROMAGER,./0.png
-6.21053758459455,6.31885709286845,"6019","1",GRABOLOUA (ZOUGOUBRE,"1","0",GUIBEROUA,GAGNOA,FROMAGER,./0.png
-3.44405376869193,6.32623345428743,"6020","1",AHUASSO ALLANGOUANOU,"2","1",ZARANOU,ABENGOUROU,MOYEN COMOE,./0.png
-5.17428026441744,6.32267837781705,"6021","1",SAHOUA,"1","0",TAABO,TIASSALE,LAGUNES,./0.png
-6.96082356768634,6.3092674769714,"6022","1",MAYA KOFFIKRO (RAPHA,"1","0",BUYO,SOUBRE,BAS SASSANDRA,./0.png
-4.95449157508516,6.32474453273781,"6023","1",CHANTIER MORONOU,"1","0",TOUMODI,TOUMODI,LACS,./0.png
-6.52763989578106,6.31409539109388,"6024","1",MADIA,"2","1",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-4.96047821022623,6.32433010876445,"6025","1",BASSAKRO,"1","0",TOUMODI,TOUMODI,LACS,./0.png
-6.13938410784022,6.31515017976774,"6026","1",BELIEHOA,"1","1",GUIBEROUA,GAGNOA,FROMAGER,./0.png
-4.97148803993897,6.32075655097913,"6027","1",MORONOU,"1","1",KPOUEBO,TOUMODI,LACS,./0.png
-5.65773298313533,6.31951477395748,"6028","1",GBOMENEDA,"1","1",DIEGONEFLA,OUME,FROMAGER,./0.png
-5.93305190230586,6.30945662959287,"6029","1",OURAGAHIO,"3","1",OURAGAHIO,GAGNOA,FROMAGER,./0.png
-4.92676556206111,6.31874528042702,"6030","1",AKAKRO N'GBAN,"1","1",KPOUEBO,TOUMODI,LACS,./0.png
-5.98572214752139,6.31522817191776,"6031","1",MAMA,"1","1",OURAGAHIO,GAGNOA,FROMAGER,./0.png
-7.51160438630372,6.30295724208754,"6032","1",ZRO,"2","0",GUIGLO,GUIGLO,MOYEN CAVALLY,./0.png
-5.12570933437422,6.32005060027605,"6033","1",GBOHUA,"1","1",TAABO,TIASSALE,LAGUNES,./0.png
-5.66543051585929,6.3150395236437,"6034","1",DONDI,"1","1",DIEGONEFLA,OUME,FROMAGER,./0.png
-6.32331574193391,6.31107504139001,"6035","1",LEBRE,"1","1",GUIBEROUA,GAGNOA,FROMAGER,./0.png
-6.59641340389304,6.30828410331719,"6036","1",ZADIEGUHE,"1","0",GRAND-ZATTRY,SOUBRE,BAS SASSANDRA,./0.png
-7.90605849491052,6.29910304346902,"6037","1",OUEDRAOGOTIN,"1","0",BLOLEQUIN,GUIGLO,MOYEN CAVALLY,./0.png
-6.52092178573671,6.30755817687111,"6038","1",DALIA,"2","1",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-5.705580740393,6.30886264907328,"6039","1",BLEANIANDA,"1","1",DIEGONEFLA,OUME,FROMAGER,./0.png
-5.82756957059335,6.30839777595536,"6040","1",MAGBEHIGOUEPA,"1","1",OURAGAHIO,GAGNOA,FROMAGER,./0.png
-6.97781333515482,6.30174399014861,"6041","1",MALAWAKRO,"1","0",BUYO,SOUBRE,BAS SASSANDRA,./0.png
-6.20977796010954,6.30790930599511,"6042","1",BOGUEHOA,"1","0",GUIBEROUA,GAGNOA,FROMAGER,./0.png
-4.69447830360336,6.31256224834774,"6043","1",SANDIEBOUNGA,"1","0",TIEMELEKRO,BONGOUANOU,N'ZI COMOE,./0.png
-5.38563407812045,6.30806721097969,"6044","1",SEBERETA (SEBLEYA),"1","0",OUME,OUME,FROMAGER,./0.png
-5.37439885869849,6.30734038279705,"6045","1",GABIA,"2","1",OUME,OUME,FROMAGER,./0.png
-5.15114241743072,6.3066954093327,"6046","1",AHONDO,"2","1",TAABO,TIASSALE,LAGUNES,./0.png
-6.74514296813595,6.29870976117806,"6047","1",SABREGUHE,"2","0",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-5.54259953412199,6.30623874263424,"6048","1",GROUPEMENT-TIAMA,"1","0",DIEGONEFLA,OUME,FROMAGER,./0.png
-6.76597439110096,6.29748289680938,"6049","1",LUEHOUAN,"1","0",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-6.99894084455356,6.29661896494443,"6050","1",LAGOGUHE,"1","0",BUYO,SOUBRE,BAS SASSANDRA,./0.png
-6.75467898577427,6.29406015544772,"6051","1",SEDIBIA,"1","0",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-6.7995866004186,6.28958745204474,"6052","1",EDMOND CARREFOUR,"1","0",ISSIA,ISSIA,HAUT SASSANDRA,./0.png
-6.28058845250786,6.2917776927127,"6053","1",DIGNAGO,"1","1",GUIBEROUA,GAGNOA,FROMAGER,./0.png
-5.3696551269902,6.29970627335367,"6054","1",SOKOURA,"1","0",OUME,OUME,FROMAGER,./0.png
-3.47188975059168,6.30231555731737,"6055","1",M'BASSO AGNI,"2","1",ZARANOU,ABENGOUROU,MOYEN COMOE,./0.png
-6.13513712528581,6.29133285079221,"6056","1",BELAM,"1","1",GUIBEROUA,GAGNOA,FROMAGER,./0.png
-5.57472037034918,6.28951006387669,"6057","1",DIÉGONÉFLA,"3","1",DIEGONEFLA,OUME,FROMAGER,./0.png
-6.20034880679034,6.28929718486577,"6058","1",LEBAM,"1","1",GUIBEROUA,GAGNOA,FROMAGER,./0.png
-4.48396850091929,6.29542947971944,"6059","1",ANGBANOU,"2","0",ANOUMABA,BONGOUANOU,N'ZI COMOE,./0.png
-3.31572562409949,6.29378822411217,"6060","1",APPROMPRON,"2","1",EBILASSOKRO,ABENGOUROU,MOYEN COMOE,./0.png
-5.60839029409638,6.29019587747606,"6061","1",GROUPEMENT-SANGORE,"1","0",DIEGONEFLA,OUME,FROMAGER,./0.png
-3.48406224161304,6.29531813956477,"6062","1",M'BASSO,"2","1",YAKASSE-ATTOBROU,ADZOPE,AGNEBY,./0.png
-5.82004147291152,6.2865479464339,"6063","1",PISSEKOU,"2","1",OURAGAHIO,GAGNOA,FROMAGER,./0.png
-5.75474813354674,6.28783968315921,"6064","1",KOFFIKRO,"1","0",DIEGONEFLA,OUME,FROMAGER,./0.png
-6.99707054116642,6.26001766640007,"6065","1",BUYO,"3","1",BUYO,SOUBRE,BAS SASSANDRA,./0.png
-5.03826892207719,6.28774609809792,"6066","1",KOKOTI-KOUAMEKRO,"1","1",KPOUEBO,TOUMODI,LACS,./0.png
-5.94419833731131,6.28297460610907,"6067","1",GNALIEPA,"1","1",OURAGAHIO,GAGNOA,FROMAGER,./0.png
-3.98046013099768,6.2850700668815,"6068","1",DAGUIKOA,"1","0",AFFERY,ADZOPE,AGNEBY,./0.png
-4.06287756031504,6.28650064968223,"6069","1",ASSOUBIE,"1","0",AFFERY,ADZOPE,AGNEBY,./0.png
-6.20816414063012,6.27492823858625,"6070","1",BASSI,"1","1",GUIBEROUA,GAGNOA,FROMAGER,./0.png
-5.07099651574178,6.27447972136945,"6071","1",TAABO,"3","1",TAABO,TIASSALE,LAGUNES,./0.png
-6.33867352047944,6.27094367169396,"6072","1",DRIBOUO,"1","1",GUIBEROUA,GAGNOA,FROMAGER,./0.png
-4.67777122624942,6.27777481405294,"6073","1",NIAMIEN MINGUE (KATI,"1","0",TIEMELEKRO,BONGOUANOU,N'ZI COMOE,./0.png
-5.29800667535069,6.27592843013583,"6074","1",AMANI KOUADIOKRO,"1","0",OUME,OUME,FROMAGER,./0.png
-4.88305371182864,6.27711932108296,"6075","1",ADAOU,"1","1",KPOUEBO,TOUMODI,LACS,./0.png
-6.14268310923685,6.26835756444352,"6076","1",TAKOA,"1","1",GUIBEROUA,GAGNOA,FROMAGER,./0.png
-6.19586048473654,6.26722182157933,"6077","1",GUEZEM,"1","1",GUIBEROUA,GAGNOA,FROMAGER,./0.png
-3.51605772221003,6.27497981782552,"6078","1",ADJAME (ADJAMIN),"2","1",YAKASSE-ATTOBROU,ADZOPE,AGNEBY,./0.png
-5.45418221167573,6.27166876555279,"6079","1",SODEFOR,"1","0",OUME,OUME,FROMAGER,./0.png
-6.0173061120426,6.26548281875059,"6080","1",IZAMBRE,"1","1",OURAGAHIO,GAGNOA,FROMAGER,./0.png
-7.49594187043022,6.25385957985066,"6081","1",TROYA,"1","0",GUIGLO,GUIGLO,MOYEN CAVALLY,./0.png
-5.8227776178875,6.26538289620467,"6082","1",BADIEPA,"1","1",OURAGAHIO,GAGNOA,FROMAGER,./0.png
-6.35776082072358,6.2604910341808,"6083","1",OTEHOA,"1","1",GUIBEROUA,GAGNOA,FROMAGER,./0.png
-4.52087983124608,6.26991216346711,"6084","1",KOUBEBO,"1","1",ANOUMABA,BONGOUANOU,N'ZI COMOE,./0.png
-4.44003861792625,6.26977875586972,"6085","1",TAKIKRO,"1","0",ANOUMABA,BONGOUANOU,N'ZI COMOE,./0.png
-3.81559980172127,6.2653335765797,"6086","1",BOUAPE,"2","1",ADZOPE,ADZOPE,AGNEBY,./0.png
-6.03986293887164,6.25767184626833,"6087","1",BRAYODAGNOA* (DRAYOD,"1","1",OURAGAHIO,GAGNOA,FROMAGER,./0.png
-4.93273721914183,6.26195618221699,"6088","1",OUSSOU,"1","1",KPOUEBO,TOUMODI,LACS,./0.png
-6.55850747904557,6.25189164644554,"6089","1",TABOGUHE,"1","0",GRAND-ZATTRY,SOUBRE,BAS SASSANDRA,./0.png
-4.71608731466433,6.25839374077725,"6090","1",KRAVASSOU,"1","0",TIASSALE,TIASSALE,LAGUNES,./0.png
-4.92984782984458,6.25466661947432,"6091","1",AHEREMOU 1,"1","1",TAABO,TIASSALE,LAGUNES,./0.png
-4.75640222931202,6.25643874330873,"6092","1",AFFALIKRO,"1","0",KPOUEBO,TOUMODI,LACS,./0.png
-6.17471095388495,6.23910915314643,"6093","1",GUIBEROUA,"3","1",GUIBEROUA,GAGNOA,FROMAGER,./0.png
-6.50924252815984,6.24487454825804,"6094","1",GBALEGUHE,"1","1",GRAND-ZATTRY,SOUBRE,BAS SASSANDRA,./0.png
-5.49429501423727,6.25122810603302,"6095","1",SODEFOR CITE,"1","0",DIEGONEFLA,OUME,FROMAGER,./0.png
-4.42062506378593,6.24797669496924,"6096","1",CECHI,"3","1",CECHI,AGBOVILLE,AGNEBY,./0.png
-6.61670453178693,6.24224345178552,"6097","1",SOKOZOA,"1","1",GRAND-ZATTRY,SOUBRE,BAS SASSANDRA,./0.png
-6.02217894483632,6.2447750887873,"6098","1",NAZIA (GREBOGNAZIA),"1","1",OURAGAHIO,GAGNOA,FROMAGER,./0.png
-3.54405501871809,6.25200475901798,"6099","1",ABONGOUA,"2","1",YAKASSE-ATTOBROU,ADZOPE,AGNEBY,./0.png
-5.83922713264768,6.24388204681225,"6100","1",ZEGREPA,"1","1",OURAGAHIO,GAGNOA,FROMAGER,./0.png
-4.47621507405005,6.25046623615889,"6101","1",DAMOIKRO,"1","0",ANOUMABA,BONGOUANOU,N'ZI COMOE,./0.png
